1562821029.000000, 1562821029.000000, 1562821029.000000
32.000000, 32.000000, 32.000000
11,-1,60
15,16,52
6,44,79
-13,32,64
9,23,35
-8,19,59
4,27,68
3,33,49
1,28,38
-18,17,47
-23,12,51
-27,22,43
-35,9,34
-37,7,45
-44,5,40
-48,12,41
-36,8,53
-32,14,50
-17,19,46
-15,9,37
2,16,51
13,16,43
14,19,51
25,29,45
33,20,36
42,26,37
47,29,31
55,24,32
58,40,49
55,44,44
60,41,33
55,54,36
55,46,38
44,50,25
44,45,29
41,41,33
35,48,29
43,42,30
42,38,22
41,39,28
44,39,23
43,38,21
36,38,28
34,24,17
36,26,17
35,38,32
42,39,29
35,39,18
39,32,21
44,33,26
36,36,22
44,37,32
45,35,34
43,37,35
46,39,42
38,53,47
34,58,40
40,65,41
29,63,39
36,60,38
40,49,26
38,43,24
35,50,21
41,40,18
29,37,17
33,40,25
46,40,33
37,43,33
13,55,36
23,46,60
10,53,57
-5,63,52
-11,42,44
-16,40,50
-28,67,53
-37,43,-5
-49,36,-6
-59,44,33
-29,11,-5
-62,20,-55
-56,-3,6
-36,7,17
-56,6,-13
-76,18,-29
-63,37,23
-59,33,9
-90,18,-23
-74,22,-26
-66,15,-8
-88,28,-11
-72,21,-15
-60,18,5
-47,9,40
-68,4,-10
-35,5,8
-24,4,19
-3,9,30
30,-1,43
46,-9,49
12,2,54
27,-3,62
36,-11,67
28,-8,58
27,-6,60
16,-7,69
1,-7,73
4,-4,77
0,-11,71
-2,-2,71
5,1,74
3,-2,64
3,-4,59
5,-4,54
7,-2,56
3,4,51
4,-1,51
4,1,50
4,1,51
5,-3,56
10,0,69
14,-1,66
8,3,63
7,5,74
10,5,76
6,6,63
-4,14,71
1,14,70
8,12,65
8,5,61
8,4,54
16,10,53
11,6,63
3,10,59
7,7,51
3,10,65
2,15,72
8,4,63
20,5,69
17,7,69
16,-1,61
9,2,61
9,6,66
17,-5,67
18,-2,61
13,0,63
14,-5,66
12,-2,58
15,-1,59
14,-1,65
8,-4,53
10,-4,54
14,-3,60
11,-2,58
12,-4,55
18,-2,58
14,-2,56
13,-3,57
20,-6,61
19,-3,60
18,-3,60
19,-7,60
21,-7,58
21,-6,58
24,-4,59
24,-3,61
24,-2,62
22,1,61
22,1,62
18,4,61
17,5,59
18,5,57
22,6,61
18,8,59
19,7,59
20,4,60
23,4,57
22,4,55
20,4,55
23,4,56
24,4,56
20,5,57
21,5,56
22,5,55
24,5,55
27,5,57
28,5,57
26,5,55
26,4,57
28,3,59
26,4,58
26,2,59
28,1,61
28,2,62
20,1,63
19,1,64
18,0,61
17,1,56
18,1,57
18,0,59
16,-1,60
16,-2,61
16,-1,60
19,-2,59
20,-2,58
17,-1,52
19,-3,57
21,-4,60
18,-2,62
17,-2,61
20,-2,61
18,-3,59
19,-4,58
21,-4,60
22,-3,60
20,-3,58
20,-4,60
22,-3,62
21,-2,62
21,-3,58
24,-3,58
25,-3,59
25,-2,60
16,1,56
15,2,56
19,4,61
16,8,60
14,10,57
18,11,58
24,14,58
24,14,58
20,13,60
23,14,60
24,13,59
24,10,54
24,11,51
24,11,51
23,12,53
22,13,55
22,13,55
23,12,56
24,10,55
24,10,54
27,10,56
27,8,59
26,7,61
24,9,64
22,8,67
21,8,66
23,7,64
18,5,64
14,4,60
11,4,58
15,4,59
14,6,60
12,5,60
13,3,58
14,2,57
17,3,55
17,3,56
18,2,57
18,0,56
20,2,59
19,3,61
18,2,60
21,2,59
20,3,60
19,4,64
18,4,64
18,6,64
17,8,65
17,11,63
16,12,61
15,12,58
16,12,59
17,13,58
17,13,59
16,14,60
15,13,58
17,11,55
18,11,54
20,9,54
22,8,54
20,9,55
17,11,55
18,11,58
18,10,59
21,9,58
24,10,61
23,9,63
23,8,64
23,8,67
23,8,69
16,9,69
10,9,63
10,9,61
9,10,59
8,11,62
9,10,64
11,9,63
12,9,56
14,8,55
15,6,53
15,7,52
16,7,53
17,8,56
17,8,59
17,8,59
19,8,59
18,6,57
19,5,58
20,5,60
20,7,62
19,8,61
18,9,63
18,12,64
19,13,66
16,15,65
15,17,63
12,18,60
8,19,59
12,19,60
13,18,58
14,16,59
15,14,59
16,12,55
16,13,52
16,14,55
16,13,54
16,12,54
17,12,54
17,13,56
17,12,58
19,11,59
21,10,61
21,10,62
21,11,61
20,10,65
18,9,69
17,9,68
13,9,65
8,9,65
9,8,63
9,10,61
8,15,66
9,15,66
11,13,59
11,11,53
13,11,51
14,10,50
14,11,52
15,11,53
15,10,55
15,9,57
16,10,59
15,10,59
18,10,62
18,10,61
18,14,65
13,20,68
13,21,68
9,22,66
9,23,63
8,25,59
6,25,56
11,22,58
10,19,59
9,16,56
13,14,53
15,16,53
12,18,52
12,16,54
13,15,54
13,15,55
14,17,58
16,16,60
17,14,61
18,14,63
18,14,66
15,15,74
10,15,75
9,14,73
5,11,62
3,10,57
3,11,58
6,12,63
5,11,64
5,10,60
8,9,55
9,10,54
11,10,52
11,10,53
11,10,54
12,10,56
14,9,61
14,10,62
15,13,60
16,12,61
17,13,64
15,16,68
10,19,66
9,20,66
7,20,64
5,22,59
5,23,57
9,23,59
9,18,59
8,18,57
12,16,54
14,17,53
12,18,52
13,18,54
15,18,55
14,18,55
14,18,56
17,17,62
16,17,62
14,15,60
16,17,64
17,16,66
13,17,67
9,16,67
6,15,68
6,10,63
7,10,59
7,11,58
7,12,62
7,11,64
6,11,60
6,12,55
9,13,56
10,13,56
8,13,54
12,11,57
13,10,60
12,10,61
11,12,59
12,11,60
13,10,60
15,10,59
16,10,61
14,11,63
15,13,64
14,15,66
11,17,68
9,18,68
8,19,62
6,18,61
7,18,61
9,17,59
10,16,59
10,15,59
10,14,58
13,14,53
12,16,54
9,15,54
12,14,56
14,13,56
15,15,55
15,15,57
17,15,58
19,13,60
19,14,62
19,14,63
19,13,63
18,14,64
18,14,66
16,14,69
11,12,68
11,11,66
9,12,62
5,13,59
8,13,61
10,11,60
10,10,52
11,9,49
14,9,52
16,8,55
15,8,55
15,7,56
17,7,60
16,7,60
15,8,59
17,8,59
17,8,58
16,9,59
16,10,64
15,12,63
14,14,62
13,15,68
11,17,68
10,19,60
8,19,56
11,17,60
13,20,63
11,20,62
8,20,60
10,18,57
9,17,54
7,17,51
10,16,54
10,16,55
9,16,56
8,16,60
9,17,62
9,16,62
11,14,60
13,14,62
13,15,63
12,15,64
12,14,65
10,15,66
7,15,65
6,15,65
3,19,69
-1,18,70
-4,15,66
-1,12,58
1,13,54
1,13,55
2,14,61
-1,12,66
0,11,66
3,11,62
5,10,58
4,11,60
10,17,66
6,7,60
5,9,59
10,8,58
11,8,56
3,12,57
-17,14,57
-11,13,60
-7,13,62
-7,11,69
-9,14,62
-8,14,61
-12,14,70
-11,25,72
-8,26,65
-8,21,56
-10,18,54
-7,18,56
-6,20,57
-9,24,62
-9,23,62
-5,21,59
-3,21,58
-3,17,55
-2,17,55
0,18,57
4,18,61
2,17,60
1,17,58
5,15,60
8,14,62
7,14,63
5,15,63
8,16,67
9,14,66
5,12,66
0,14,67
0,15,65
-3,10,62
-1,11,64
3,12,65
6,12,57
9,7,52
10,8,56
12,9,58
13,14,56
11,15,58
12,12,59
20,12,55
13,17,59
9,16,75
12,-6,51
-17,-5,51
-32,-18,65
-28,-10,74
-23,-9,67
-24,0,61
-25,7,62
-28,12,65
-17,13,58
-24,10,56
-19,7,57
-1,6,56
-5,11,51
2,8,57
9,7,56
13,12,57
12,15,61
7,14,74
7,12,63
2,17,57
9,16,60
9,16,53
10,15,52
15,14,61
19,14,61
28,17,54
16,17,63
14,15,65
20,15,59
14,13,58
8,18,68
7,18,73
9,15,60
7,11,59
10,10,65
12,13,62
4,8,59
