1568073326.000000, 1568073326.000000, 1568073326.000000
32.000000, 32.000000, 32.000000
6,51,36
6,52,36
7,52,36
8,52,36
6,51,36
7,52,35
7,52,36
7,51,36
7,52,36
8,52,36
6,52,37
7,52,36
7,52,37
6,52,36
8,51,35
8,51,35
7,51,36
7,52,36
7,52,37
7,51,37
8,53,36
7,52,35
5,53,37
7,52,37
8,51,36
6,52,36
8,51,37
9,51,37
7,51,36
6,52,36
8,51,36
6,51,37
7,52,36
7,52,36
8,50,37
7,51,36
8,51,36
8,51,36
7,52,36
7,51,36
8,51,37
8,51,37
8,52,36
8,51,37
8,51,36
10,49,38
7,52,36
7,52,36
8,51,36
8,51,36
8,51,36
8,51,36
9,51,36
8,51,36
8,51,36
8,51,36
7,51,37
8,52,36
8,52,37
8,51,37
8,52,36
8,52,36
8,51,36
8,52,37
8,51,36
8,51,36
8,51,36
9,51,36
9,51,36
7,51,35
9,51,36
9,51,37
8,52,36
8,52,36
8,52,36
8,51,36
9,51,36
8,51,36
8,52,36
9,51,36
9,51,37
8,52,35
8,51,36
8,51,36
8,52,35
9,52,35
9,51,36
9,52,35
9,52,35
9,52,36
8,51,37
8,52,36
9,52,36
9,50,35
10,49,34
10,53,32
10,52,33
11,55,32
8,54,31
12,54,35
13,55,36
11,54,40
10,55,28
16,49,39
8,53,33
8,54,34
7,56,33
5,53,32
7,48,35
6,67,41
10,49,37
2,52,34
7,51,37
9,51,37
7,51,37
7,51,37
8,51,37
6,51,37
6,51,37
6,51,37
5,51,37
6,51,37
5,51,38
6,51,37
6,51,37
7,51,37
6,51,37
6,51,37
7,51,37
6,51,37
6,51,37
6,51,38
6,51,37
6,51,37
7,51,38
6,51,37
6,51,37
7,51,37
6,51,37
6,51,37
6,51,37
6,51,37
6,51,38
6,51,37
6,51,37
5,51,37
6,51,37
6,51,37
6,51,37
6,51,38
6,51,37
6,51,37
7,51,38
6,51,38
6,51,38
6,51,38
6,51,38
6,51,37
5,51,37
5,51,37
6,51,37
6,51,37
6,51,37
6,51,38
6,51,38
6,51,38
6,51,37
6,51,38
6,51,37
6,51,37
6,51,37
6,51,37
6,51,37
6,51,37
5,51,37
6,51,37
6,51,38
6,51,37
6,51,37
6,51,38
6,51,38
6,51,37
6,51,38
6,51,38
6,51,37
6,51,37
6,51,37
6,51,38
6,51,37
6,51,37
6,51,37
6,51,37
6,51,38
5,51,37
6,51,37
6,51,37
6,51,38
6,51,37
6,51,38
6,51,38
7,51,38
6,51,37
6,51,38
6,51,38
6,51,38
6,46,36
5,51,36
6,50,36
8,50,39
6,51,38
5,51,39
7,51,39
6,51,39
7,50,38
6,50,38
6,51,37
6,51,37
5,50,37
5,51,37
6,51,37
5,51,37
5,51,37
5,51,38
6,51,37
6,51,37
6,51,38
5,51,37
5,51,37
6,51,38
5,51,37
5,51,38
5,51,37
4,51,37
5,51,38
5,51,37
5,51,37
6,51,38
5,51,38
5,51,37
6,51,38
5,51,37
5,51,37
6,51,37
5,51,37
5,52,37
5,51,37
5,51,37
6,51,37
6,51,37
5,51,37
6,51,37
5,51,37
5,51,37
6,51,37
6,51,37
6,51,37
5,51,37
5,51,37
6,51,38
5,51,37
6,51,38
5,51,38
5,51,37
6,51,38
6,50,38
5,51,38
5,51,38
5,51,37
5,51,37
6,51,37
6,50,37
6,50,37
6,51,37
5,51,37
5,51,37
5,51,38
5,51,37
5,51,38
5,51,38
6,51,37
6,51,38
6,50,38
6,51,37
5,51,37
6,51,38
6,51,37
6,51,37
6,51,37
5,51,37
5,51,37
6,51,38
6,51,38
6,51,38
6,51,38
6,51,38
5,51,38
5,51,38
5,51,38
6,51,37
5,51,37
6,51,37
6,51,37
5,51,37
6,51,38
6,51,37
6,51,38
6,51,38
5,51,37
6,51,38
6,51,37
5,51,37
5,50,38
5,51,37
4,51,37
5,51,38
5,51,37
5,51,37
6,51,37
6,51,37
6,51,38
6,51,38
6,51,38
6,51,38
5,51,38
6,51,38
5,51,38
5,51,37
6,51,38
7,51,38
4,51,38
4,51,37
4,51,38
4,51,38
5,51,38
5,51,38
4,51,38
5,51,38
4,51,37
5,51,37
5,51,37
5,51,37
5,50,37
5,50,37
4,51,37
4,51,37
4,51,38
5,51,38
4,51,38
4,51,38
4,51,38
4,51,38
5,51,38
5,51,38
5,51,37
5,51,37
4,51,37
4,51,38
4,51,37
4,51,38
4,51,38
4,51,37
4,51,38
4,51,38
4,51,38
4,51,37
4,51,37
4,51,37
4,51,37
5,51,38
5,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
5,51,38
4,51,38
4,51,38
5,51,37
5,51,38
5,51,38
5,51,38
4,51,38
5,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
4,51,38
5,50,38
4,50,38
4,50,37
3,50,37
3,51,37
4,51,38
4,51,39
4,51,39
4,52,40
5,52,40
4,51,39
5,51,38
4,50,38
3,50,37
4,51,37
3,51,37
3,51,37
3,51,38
3,51,37
3,51,37
3,51,37
3,51,38
4,51,38
4,51,38
5,51,38
5,51,38
4,51,38
4,51,39
4,50,38
3,49,37
4,51,38
3,51,39
4,51,38
4,49,37
4,49,36
4,49,36
4,51,37
3,51,37
4,51,38
5,51,38
4,51,38
5,50,38
5,51,39
4,51,38
4,51,38
4,51,38
4,51,38
3,51,38
3,51,38
3,51,38
2,51,37
3,51,37
3,51,37
5,51,38
4,51,37
3,52,37
3,51,37
3,52,37
3,52,37
3,51,37
3,51,37
3,51,37
3,51,38
3,51,38
3,51,37
3,52,38
4,52,38
2,52,37
3,51,37
4,51,37
3,51,38
3,51,37
3,51,37
3,52,37
3,51,37
4,51,37
3,51,37
4,51,37
4,50,37
4,51,37
5,51,38
5,51,38
4,51,38
4,51,38
3,51,37
3,51,37
3,51,38
3,51,37
3,51,37
3,51,37
3,52,37
4,51,37
4,51,38
4,51,38
4,51,38
4,51,37
4,51,38
3,51,37
3,52,37
3,51,37
3,52,37
4,51,37
4,51,36
4,50,36
5,53,39
5,53,39
5,51,39
4,51,37
3,51,38
